order_id,account_id,asset_id,order_date,order_type,quantity,unit_price,order_status,total_price
ORD01951,ACC00696,AST01951,08/03/2026,Transfer,1,26.4,Completed,26.4
ORD01952,ACC00341,AST01952,20/02/2025,Cease,1,225.0,Completed,225.0
ORD01953,ACC00560,AST01953,14/09/2024,New Installation,3,8.55,Completed,25.65
ORD01954,ACC00186,AST01954,12/01/2026,Upgrade,3,35.2,Completed,105.6
ORD01955,ACC00148,AST01955,14/03/2025,Cease,10,162.0,Open,1620.0
ORD01956,ACC00535,AST01956,08/01/2023,Upgrade,2,18.5,Completed,37.0
ORD01957,ACC00724,AST01957,26/07/2025,New Installation,1,56.25,Completed,56.25
ORD01958,ACC00470,AST01958,01/09/2024,New Installation,2,150.0,Open,300.0
ORD01959,ACC00363,AST01959,23/01/2026,Transfer,10,162.0,Completed,1620.0
ORD01960,ACC00555,AST01960,08/12/2025,Modify,2,32.0,Completed,64.0
ORD01961,ACC00577,AST01961,03/03/2025,Modify,1,275.0,Completed,275.0
ORD01962,ACC00644,AST01962,21/09/2023,New Installation,1,27.75,Completed,27.75
ORD01963,ACC00743,AST01963,08/12/2025,Cease,1,49.5,In Progress,49.5
ORD01964,ACC00314,AST01964,31/08/2025,Transfer,1,56.25,Completed,56.25
ORD01965,ACC00405,AST01965,10/03/2026,New Installation,10,48.0,Completed,480.0
ORD01966,ACC00047,AST01966,28/12/2025,Modify,5,11.88,Completed,59.4
ORD01967,ACC00445,AST01967,13/06/2023,Upgrade,5,24.0,Completed,120.0
ORD01968,ACC00295,AST01968,29/01/2026,Upgrade,5,21.0,Completed,105.0
ORD01969,ACC00547,AST01969,06/12/2023,Cease,1,49.5,Completed,49.5
ORD01970,ACC00460,AST01970,06/01/2023,Cease,10,34.2,Completed,342.0
ORD01971,ACC00399,AST01971,11/05/2023,Cease,3,225.0,Completed,675.0
ORD01972,ACC00820,AST01972,14/12/2024,Cease,1,38.0,In Progress,38.0
ORD01973,ACC00914,AST01973,27/01/2023,Modify,1,17.5,In Progress,17.5
ORD01974,ACC00487,AST01974,06/03/2025,Transfer,3,40.5,In Progress,121.5
ORD01975,ACC00913,AST01975,22/02/2024,Modify,2,162.0,Completed,324.0
ORD01976,ACC00224,AST01976,13/05/2023,Cease,1,17.5,Open,17.5
ORD01977,ACC00151,AST01977,13/04/2026,Transfer,10,162.0,Completed,1620.0
ORD01978,ACC00680,AST01978,30/08/2024,Transfer,10,187.5,Completed,1875.0
ORD01979,ACC00521,AST01979,29/11/2025,Modify,1,14.25,Completed,14.25
ORD01980,ACC00183,AST01980,23/12/2023,Cease,3,135.0,Completed,405.0
ORD01981,ACC00756,AST01981,26/02/2024,Modify,1,165.0,Completed,165.0
ORD01982,ACC00005,AST01982,17/05/2023,New Installation,1,48.0,Completed,48.0
ORD01983,ACC00522,AST01983,21/05/2025,Upgrade,1,162.0,Completed,162.0
ORD01984,ACC00056,AST01984,02/03/2025,New Installation,10,165.0,Completed,1650.0
ORD01985,ACC00275,AST01985,29/01/2026,Upgrade,1,26.4,Completed,26.4
ORD01986,ACC00375,AST01986,17/12/2023,Upgrade,3,198.0,Completed,594.0
ORD01987,ACC00126,AST01987,14/03/2024,Upgrade,3,9.5,Completed,28.5
ORD01988,ACC00131,AST01988,17/02/2025,Cease,1,14.25,Completed,14.25
ORD01989,ACC00226,AST01989,02/09/2025,New Installation,10,150.0,Completed,1500.0
ORD01990,ACC00029,AST01990,29/05/2024,Upgrade,2,35.2,Completed,70.4
ORD01991,ACC00178,AST01991,16/01/2025,Cease,2,30.0,Open,60.0
ORD01992,ACC00648,AST01992,20/07/2024,Transfer,5,30.0,Completed,150.0
ORD01993,ACC00725,AST01993,07/04/2025,Cease,1,270.0,In Progress,270.0
ORD01994,ACC00336,AST01994,26/11/2023,Transfer,10,34.2,Completed,342.0
ORD01995,ACC00333,AST01995,03/05/2024,Cease,10,275.0,Completed,2750.0
ORD01996,ACC00366,AST01996,24/05/2024,Modify,1,20.35,Completed,20.35
ORD01997,ACC00870,AST01997,19/01/2023,Modify,5,24.0,Open,120.0
ORD01998,ACC00640,AST01998,06/04/2026,Modify,1,220.0,Completed,220.0
ORD01999,ACC00169,AST01999,06/01/2025,New Installation,1,30.0,In Progress,30.0
ORD02000,ACC00236,AST02000,13/02/2024,New Installation,2,47.5,Completed,95.0
