billing_product_id,billing_account_id,asset_id,order_id,product_name,charge_type,charge_amount,last_billed_date,next_billing_date,status
BP01256,BACC00165,AST01350,ORD01350,SIP Trunk,Annual,15.4,20/05/2026,18/08/2026,Active
BP01257,BACC00776,AST00945,ORD00945,MPLS Circuit,Monthly,198.0,20/05/2026,18/08/2026,Active
BP01258,BACC00514,AST00493,ORD00493,Mobile Voice,Quarterly,26.4,20/05/2026,18/08/2026,Active
BP01259,BACC00346,AST01911,ORD01911,Cloud Voice,Quarterly,8.55,20/05/2026,18/08/2026,Active
BP01260,BACC00066,AST01657,ORD01657,SD-WAN,Monthly,225.0,20/05/2026,19/06/2026,Active
BP01261,BACC00184,AST01137,ORD01137,Broadband,Quarterly,35.2,20/05/2026,18/08/2026,Active
BP01262,BACC00013,AST01640,ORD01640,Broadband,Annual,32.0,20/05/2026,20/06/2026,Active
BP01263,BACC00090,AST00707,ORD00707,Cloud Voice,Monthly,8.55,20/05/2026,19/06/2026,Active
BP01264,BACC00452,AST00547,ORD00547,Cloud Voice,Annual,19.0,20/05/2026,20/06/2026,Active
BP01265,BACC00485,AST00826,ORD00826,Broadband,Quarterly,40.0,20/05/2026,18/08/2026,Active
BP01266,BACC00778,AST01603,ORD01603,SIP Trunk,Monthly,28.0,20/05/2026,19/06/2026,Active
BP01267,BACC00558,AST00323,ORD00323,FTTP Broadband,Monthly,40.5,20/05/2026,19/06/2026,Active
BP01268,BACC00814,AST00601,ORD00601,SIP Trunk,Monthly,28.0,20/05/2026,18/08/2026,Active
BP01269,BACC00857,AST00981,ORD00981,MPLS Circuit,Quarterly,360.0,20/05/2026,20/06/2026,Ceased
BP01270,BACC00014,AST00516,ORD00516,FTTC Broadband,Annual,38.0,20/05/2026,20/06/2026,Active
BP01271,BACC00229,AST01927,ORD01927,MPLS Circuit,Monthly,162.0,20/05/2026,18/08/2026,Active
BP01272,BACC00066,AST01391,ORD01391,SIP Trunk,Quarterly,14.0,20/05/2026,19/06/2026,Active
BP01273,BACC00990,AST00479,ORD00479,PSTN Line,Monthly,23.12,20/05/2026,19/06/2026,Active
BP01274,BACC00070,AST01826,ORD01826,Ethernet Circuit,Monthly,275.0,20/05/2026,18/08/2026,Active
BP01275,BACC00482,AST01907,ORD01907,SIP Trunk,Annual,17.5,20/05/2026,18/08/2026,Active
BP01276,BACC00920,AST01192,ORD01192,FTTP Broadband,Quarterly,56.25,20/05/2026,20/06/2026,Ceased
BP01277,BACC00927,AST01611,ORD01611,MPLS Circuit,Quarterly,225.0,20/05/2026,20/06/2026,Active
BP01278,BACC00032,AST01625,ORD01625,SD-WAN,Monthly,225.0,20/05/2026,20/06/2026,Active
BP01279,BACC00145,AST00887,ORD00887,FTTP Broadband,Quarterly,56.25,20/05/2026,18/08/2026,Active
BP01280,BACC00483,AST00647,ORD00647,SD-WAN,Quarterly,187.5,20/05/2026,20/06/2026,Active
BP01281,BACC00619,AST00030,ORD00030,SD-WAN,Monthly,165.0,20/05/2026,18/08/2026,Active
BP01282,BACC00784,AST00402,ORD00402,Mobile Voice,Annual,26.4,20/05/2026,20/06/2026,Inactive
BP01283,BACC00031,AST01046,ORD01046,SIP Trunk,Quarterly,15.4,20/05/2026,18/08/2026,Active
BP01284,BACC00550,AST01086,ORD01086,PSTN Line,Quarterly,23.12,20/05/2026,20/06/2026,Active
BP01285,BACC00598,AST00180,ORD00180,FTTC Broadband,Annual,47.5,20/05/2026,20/06/2026,Active
BP01286,BACC00033,AST01423,ORD01423,Broadband,Quarterly,64.0,20/05/2026,20/06/2026,Active
BP01287,BACC00098,AST00189,ORD00189,SD-WAN,Quarterly,300.0,20/05/2026,18/08/2026,Active
BP01288,BACC00315,AST00431,ORD00431,Broadband,Quarterly,35.2,20/05/2026,19/06/2026,Active
BP01289,BACC00830,AST00767,ORD00767,Ethernet Circuit,Monthly,440.0,20/05/2026,20/06/2026,Ceased
BP01290,BACC00701,AST00758,ORD00758,Broadband,Monthly,48.0,20/05/2026,20/06/2026,Inactive
BP01291,BACC00318,AST00120,ORD00120,FTTP Broadband,Monthly,67.5,20/05/2026,18/08/2026,Inactive
BP01292,BACC00415,AST01234,ORD01234,Broadband,Annual,28.8,20/05/2026,18/08/2026,Active
BP01293,BACC00913,AST01907,ORD01907,SIP Trunk,Monthly,21.0,20/05/2026,19/06/2026,Active
BP01294,BACC00874,AST01343,ORD01343,Broadband,Annual,28.8,20/05/2026,20/06/2026,Active
BP01295,BACC00271,AST00578,ORD00578,Cloud Voice,Annual,11.88,20/05/2026,20/06/2026,Active
BP01296,BACC00951,AST01765,ORD01765,PSTN Line,Annual,20.35,20/05/2026,20/06/2026,Active
BP01297,BACC00312,AST01493,ORD01493,Ethernet Circuit,Quarterly,440.0,20/05/2026,18/08/2026,Active
BP01298,BACC00389,AST01301,ORD01301,FTTC Broadband,Annual,34.2,20/05/2026,18/08/2026,Active
BP01299,BACC00795,AST00296,ORD00296,Cloud Voice,Quarterly,14.25,20/05/2026,20/06/2026,Ceased
BP01300,BACC00134,AST01949,ORD01949,FTTC Broadband,Monthly,76.0,20/05/2026,18/08/2026,Active
BP01301,BACC00475,AST01826,ORD01826,Ethernet Circuit,Monthly,220.0,20/05/2026,19/06/2026,Active
BP01302,BACC00398,AST01720,ORD01720,SIP Trunk,Quarterly,21.0,20/05/2026,19/06/2026,Active
BP01303,BACC00269,AST01727,ORD01727,FTTC Broadband,Monthly,57.0,20/05/2026,18/08/2026,Active
BP01304,BACC00674,AST01512,ORD01512,MPLS Circuit,Quarterly,270.0,20/05/2026,20/06/2026,Active
BP01305,BACC00499,AST00184,ORD00184,SIP Trunk,Annual,15.4,20/05/2026,20/06/2026,Active
BP01306,BACC00407,AST01133,ORD01133,Broadband,Annual,32.0,20/05/2026,18/08/2026,Active
BP01307,BACC00547,AST01276,ORD01276,Mobile Voice,Monthly,21.6,20/05/2026,19/06/2026,Active
BP01308,BACC00097,AST01749,ORD01749,Cloud Voice,Annual,14.25,20/05/2026,20/06/2026,Active
BP01309,BACC00367,AST01098,ORD01098,FTTC Broadband,Quarterly,76.0,20/05/2026,19/06/2026,Active
BP01310,BACC00500,AST00396,ORD00396,Mobile Voice,Annual,24.0,20/05/2026,20/06/2026,Active
BP01311,BACC00426,AST01805,ORD01805,Broadband,Annual,40.0,20/05/2026,18/08/2026,Active
BP01312,BACC00978,AST00659,ORD00659,MPLS Circuit,Quarterly,180.0,20/05/2026,18/08/2026,Active
BP01313,BACC00751,AST00348,ORD00348,Broadband,Monthly,32.0,20/05/2026,19/06/2026,Active
BP01314,BACC00829,AST01339,ORD01339,Cloud Voice,Annual,11.88,20/05/2026,19/06/2026,Ceased
BP01315,BACC00273,AST00459,ORD00459,Mobile Voice,Quarterly,48.0,20/05/2026,19/06/2026,Active
BP01316,BACC00638,AST00953,ORD00953,MPLS Circuit,Annual,270.0,20/05/2026,18/08/2026,Active
BP01317,BACC00874,AST01343,ORD01343,Broadband,Monthly,32.0,20/05/2026,18/08/2026,Active
BP01318,BACC00619,AST00938,ORD00938,FTTC Broadband,Annual,38.0,20/05/2026,18/08/2026,Active
BP01319,BACC00436,AST00656,ORD00656,FTTP Broadband,Quarterly,90.0,20/05/2026,18/08/2026,Active
BP01320,BACC00231,AST00350,ORD00350,MPLS Circuit,Quarterly,198.0,20/05/2026,19/06/2026,Active
BP01321,BACC00698,AST00498,ORD00498,SIP Trunk,Quarterly,12.6,20/05/2026,19/06/2026,Active
BP01322,BACC00024,AST01085,ORD01085,FTTC Broadband,Quarterly,76.0,20/05/2026,18/08/2026,Active
BP01323,BACC00131,AST01150,ORD01150,FTTC Broadband,Quarterly,38.0,20/05/2026,18/08/2026,Active
BP01324,BACC00474,AST00504,ORD00504,SD-WAN,Quarterly,135.0,20/05/2026,20/06/2026,Active
BP01325,BACC00848,AST01985,ORD01985,Mobile Voice,Quarterly,21.6,20/05/2026,18/08/2026,Active
BP01326,BACC00650,AST01978,ORD01978,SD-WAN,Quarterly,150.0,20/05/2026,19/06/2026,Active
BP01327,BACC00556,AST01006,ORD01006,SIP Trunk,Annual,21.0,20/05/2026,18/08/2026,Active
BP01328,BACC00517,AST01914,ORD01914,Cloud Voice,Monthly,8.55,20/05/2026,18/08/2026,Active
BP01329,BACC00364,AST01478,ORD01478,Cloud Voice,Quarterly,9.5,20/05/2026,20/06/2026,Active
BP01330,BACC00760,AST01842,ORD01842,PSTN Line,Monthly,37.0,20/05/2026,18/08/2026,Inactive
BP01331,BACC00263,AST00903,ORD00903,Cloud Voice,Quarterly,9.5,20/05/2026,18/08/2026,Active
BP01332,BACC00230,AST01187,ORD01187,FTTC Broadband,Annual,57.0,20/05/2026,18/08/2026,Active
BP01333,BACC00100,AST00540,ORD00540,FTTP Broadband,Quarterly,56.25,20/05/2026,18/08/2026,Ceased
BP01334,BACC00457,AST01551,ORD01551,Broadband,Quarterly,32.0,20/05/2026,20/06/2026,Inactive
BP01335,BACC00326,AST00116,ORD00116,FTTP Broadband,Monthly,90.0,20/05/2026,20/06/2026,Ceased
BP01336,BACC00684,AST01344,ORD01344,FTTC Broadband,Annual,34.2,20/05/2026,18/08/2026,Active
BP01337,BACC00511,AST00312,ORD00312,MPLS Circuit,Annual,180.0,20/05/2026,18/08/2026,Active
BP01338,BACC00364,AST01478,ORD01478,Cloud Voice,Annual,10.45,20/05/2026,18/08/2026,Active
BP01339,BACC00548,AST00369,ORD00369,Mobile Voice,Quarterly,26.4,20/05/2026,20/06/2026,Active
BP01340,BACC00068,AST01155,ORD01155,Broadband,Annual,28.8,20/05/2026,18/08/2026,Active
BP01341,BACC00009,AST01702,ORD01702,MPLS Circuit,Annual,162.0,20/05/2026,18/08/2026,Active
BP01342,BACC00906,AST01181,ORD01181,PSTN Line,Quarterly,23.12,20/05/2026,19/06/2026,Active
BP01343,BACC00647,AST00195,ORD00195,FTTP Broadband,Annual,49.5,20/05/2026,18/08/2026,Ceased
BP01344,BACC00414,AST01467,ORD01467,Ethernet Circuit,Quarterly,330.0,20/05/2026,19/06/2026,Active
BP01345,BACC00477,AST01619,ORD01619,FTTP Broadband,Quarterly,40.5,20/05/2026,18/08/2026,Active
BP01346,BACC00132,AST00880,ORD00880,Ethernet Circuit,Monthly,330.0,20/05/2026,18/08/2026,Ceased
BP01347,BACC00700,AST00801,ORD00801,FTTP Broadband,Quarterly,45.0,20/05/2026,20/06/2026,Active
BP01348,BACC00051,AST01120,ORD01120,Ethernet Circuit,Monthly,440.0,20/05/2026,19/06/2026,Active
BP01349,BACC00438,AST01992,ORD01992,Mobile Voice,Annual,48.0,20/05/2026,19/06/2026,Active
BP01350,BACC00511,AST00684,ORD00684,PSTN Line,Quarterly,16.65,20/05/2026,20/06/2026,Active
BP01351,BACC00989,AST00722,ORD00722,SD-WAN,Quarterly,135.0,20/05/2026,20/06/2026,Active
BP01352,BACC00453,AST00391,ORD00391,PSTN Line,Annual,27.75,20/05/2026,18/08/2026,Active
BP01353,BACC00657,AST00412,ORD00412,Broadband,Quarterly,64.0,20/05/2026,20/06/2026,Active
BP01354,BACC00860,AST01617,ORD01617,PSTN Line,Annual,18.5,20/05/2026,20/06/2026,Active
BP01355,BACC00709,AST00246,ORD00246,PSTN Line,Quarterly,27.75,20/05/2026,18/08/2026,Active
BP01356,BACC00301,AST00952,ORD00952,Cloud Voice,Annual,19.0,20/05/2026,20/06/2026,Active
BP01357,BACC00717,AST01513,ORD01513,SIP Trunk,Annual,28.0,20/05/2026,19/06/2026,Active
BP01358,BACC00889,AST00107,ORD00107,Broadband,Quarterly,32.0,20/05/2026,18/08/2026,Active
BP01359,BACC00960,AST00579,ORD00579,MPLS Circuit,Monthly,225.0,20/05/2026,20/06/2026,Active
BP01360,BACC00281,AST01707,ORD01707,SIP Trunk,Monthly,17.5,20/05/2026,20/06/2026,Active
BP01361,BACC00166,AST01962,ORD01962,PSTN Line,Monthly,20.35,20/05/2026,19/06/2026,Active
BP01362,BACC00142,AST00277,ORD00277,MPLS Circuit,Annual,270.0,20/05/2026,19/06/2026,Active
BP01363,BACC00186,AST00192,ORD00192,FTTP Broadband,Quarterly,45.0,20/05/2026,20/06/2026,Active
BP01364,BACC00568,AST00379,ORD00379,SD-WAN,Monthly,187.5,20/05/2026,20/06/2026,Inactive
BP01365,BACC00060,AST00176,ORD00176,SIP Trunk,Quarterly,17.5,20/05/2026,19/06/2026,Active
BP01366,BACC00036,AST00949,ORD00949,PSTN Line,Annual,16.65,20/05/2026,18/08/2026,Inactive
BP01367,BACC00443,AST01895,ORD01895,MPLS Circuit,Quarterly,180.0,20/05/2026,18/08/2026,Inactive
BP01368,BACC00304,AST01745,ORD01745,FTTP Broadband,Annual,67.5,20/05/2026,18/08/2026,Active
BP01369,BACC00071,AST01233,ORD01233,Cloud Voice,Annual,10.45,20/05/2026,18/08/2026,Active
BP01370,BACC00280,AST00116,ORD00116,FTTP Broadband,Monthly,40.5,20/05/2026,18/08/2026,Active
BP01371,BACC00577,AST01747,ORD01747,PSTN Line,Annual,27.75,20/05/2026,20/06/2026,Active
BP01372,BACC00790,AST01318,ORD01318,Mobile Voice,Monthly,21.6,20/05/2026,19/06/2026,Active
BP01373,BACC00840,AST01759,ORD01759,Cloud Voice,Monthly,10.45,20/05/2026,20/06/2026,Active
BP01374,BACC00761,AST00553,ORD00553,Ethernet Circuit,Annual,330.0,20/05/2026,18/08/2026,Active
BP01375,BACC00537,AST00679,ORD00679,Mobile Voice,Annual,24.0,20/05/2026,19/06/2026,Ceased
BP01376,BACC00838,AST01566,ORD01566,SIP Trunk,Quarterly,17.5,20/05/2026,19/06/2026,Active
BP01377,BACC00940,AST00441,ORD00441,Mobile Voice,Quarterly,26.4,20/05/2026,19/06/2026,Active
BP01378,BACC00585,AST01004,ORD01004,Ethernet Circuit,Quarterly,242.0,20/05/2026,20/06/2026,Active
BP01379,BACC00846,AST01841,ORD01841,PSTN Line,Annual,23.12,20/05/2026,19/06/2026,Active
BP01380,BACC00186,AST01687,ORD01687,Broadband,Quarterly,32.0,20/05/2026,19/06/2026,Active
BP01381,BACC00665,AST01233,ORD01233,Cloud Voice,Quarterly,9.5,20/05/2026,20/06/2026,Active
BP01382,BACC00175,AST01860,ORD01860,MPLS Circuit,Quarterly,360.0,20/05/2026,19/06/2026,Active
BP01383,BACC00175,AST01860,ORD01860,MPLS Circuit,Quarterly,198.0,20/05/2026,18/08/2026,Active
BP01384,BACC00177,AST00320,ORD00320,FTTP Broadband,Monthly,90.0,20/05/2026,19/06/2026,Active
BP01385,BACC00828,AST01066,ORD01066,Cloud Voice,Monthly,8.55,20/05/2026,18/08/2026,Active
BP01386,BACC00879,AST00413,ORD00413,Ethernet Circuit,Annual,330.0,20/05/2026,18/08/2026,Active
BP01387,BACC00414,AST00430,ORD00430,Cloud Voice,Quarterly,19.0,20/05/2026,20/06/2026,Active
BP01388,BACC00047,AST01110,ORD01110,PSTN Line,Monthly,16.65,20/05/2026,20/06/2026,Active
BP01389,BACC00547,AST01312,ORD01312,MPLS Circuit,Annual,225.0,20/05/2026,18/08/2026,Active
BP01390,BACC00905,AST01761,ORD01761,SD-WAN,Annual,150.0,20/05/2026,20/06/2026,Active
BP01391,BACC00318,AST00047,ORD00047,MPLS Circuit,Annual,360.0,20/05/2026,19/06/2026,Active
BP01392,BACC00296,AST01262,ORD01262,FTTC Broadband,Annual,38.0,20/05/2026,20/06/2026,Active
BP01393,BACC00621,AST01528,ORD01528,SIP Trunk,Monthly,28.0,20/05/2026,19/06/2026,Ceased
BP01394,BACC00439,AST00009,ORD00009,Cloud Voice,Quarterly,19.0,20/05/2026,18/08/2026,Active
BP01395,BACC00551,AST00388,ORD00388,FTTP Broadband,Monthly,67.5,20/05/2026,20/06/2026,Active
BP01396,BACC00594,AST00040,ORD00040,Broadband,Quarterly,48.0,20/05/2026,20/06/2026,Active
BP01397,BACC00823,AST01690,ORD01690,Ethernet Circuit,Quarterly,330.0,20/05/2026,18/08/2026,Ceased
BP01398,BACC00898,AST00582,ORD00582,PSTN Line,Monthly,16.65,20/05/2026,20/06/2026,Active
BP01399,BACC00649,AST00761,ORD00761,FTTC Broadband,Monthly,41.8,20/05/2026,19/06/2026,Active
BP01400,BACC00978,AST00761,ORD00761,FTTC Broadband,Monthly,76.0,20/05/2026,20/06/2026,Ceased
BP01401,BACC00437,AST01527,ORD01527,MPLS Circuit,Monthly,360.0,20/05/2026,18/08/2026,Active
BP01402,BACC00526,AST00603,ORD00603,MPLS Circuit,Quarterly,270.0,20/05/2026,20/06/2026,Active
BP01403,BACC00894,AST01151,ORD01151,Ethernet Circuit,Monthly,275.0,20/05/2026,19/06/2026,Active
BP01404,BACC00574,AST01833,ORD01833,FTTC Broadband,Quarterly,41.8,20/05/2026,20/06/2026,Active
BP01405,BACC00209,AST01103,ORD01103,FTTP Broadband,Annual,40.5,20/05/2026,18/08/2026,Active
BP01406,BACC00102,AST00121,ORD00121,FTTC Broadband,Annual,47.5,20/05/2026,18/08/2026,Active
BP01407,BACC00164,AST01436,ORD01436,PSTN Line,Monthly,27.75,20/05/2026,18/08/2026,Active
BP01408,BACC00090,AST00227,ORD00227,Ethernet Circuit,Quarterly,198.0,20/05/2026,18/08/2026,Ceased
BP01409,BACC00874,AST01343,ORD01343,Broadband,Annual,40.0,20/05/2026,18/08/2026,Active
BP01410,BACC00724,AST00898,ORD00898,Ethernet Circuit,Quarterly,198.0,20/05/2026,18/08/2026,Inactive
BP01411,BACC00049,AST01504,ORD01504,FTTP Broadband,Monthly,56.25,20/05/2026,20/06/2026,Active
BP01412,BACC00066,AST00602,ORD00602,Cloud Voice,Annual,11.88,20/05/2026,19/06/2026,Active
BP01413,BACC00837,AST01059,ORD01059,FTTC Broadband,Quarterly,57.0,20/05/2026,19/06/2026,Active
BP01414,BACC00568,AST00379,ORD00379,SD-WAN,Monthly,135.0,20/05/2026,20/06/2026,Active
BP01415,BACC00391,AST00491,ORD00491,FTTC Broadband,Quarterly,57.0,20/05/2026,19/06/2026,Active
BP01416,BACC00669,AST01627,ORD01627,SIP Trunk,Quarterly,12.6,20/05/2026,19/06/2026,Inactive
BP01417,BACC00577,AST01747,ORD01747,PSTN Line,Quarterly,37.0,20/05/2026,20/06/2026,Active
BP01418,BACC00497,AST01605,ORD01605,Cloud Voice,Quarterly,11.88,20/05/2026,19/06/2026,Active
BP01419,BACC00125,AST00356,ORD00356,FTTC Broadband,Quarterly,38.0,20/05/2026,19/06/2026,Active
BP01420,BACC00377,AST00054,ORD00054,Cloud Voice,Monthly,8.55,20/05/2026,19/06/2026,Active
BP01421,BACC00685,AST01497,ORD01497,FTTC Broadband,Monthly,76.0,20/05/2026,19/06/2026,Inactive
BP01422,BACC00101,AST00095,ORD00095,Cloud Voice,Quarterly,10.45,20/05/2026,20/06/2026,Active
BP01423,BACC00604,AST00867,ORD00867,PSTN Line,Monthly,20.35,20/05/2026,20/06/2026,Active
BP01424,BACC00915,AST01564,ORD01564,Mobile Voice,Quarterly,26.4,20/05/2026,18/08/2026,Active
BP01425,BACC00021,AST01956,ORD01956,PSTN Line,Quarterly,18.5,20/05/2026,18/08/2026,Active
BP01426,BACC00384,AST00698,ORD00698,SD-WAN,Annual,165.0,20/05/2026,18/08/2026,Ceased
BP01427,BACC00297,AST01140,ORD01140,Ethernet Circuit,Monthly,242.0,20/05/2026,19/06/2026,Inactive
BP01428,BACC00123,AST01802,ORD01802,PSTN Line,Monthly,27.75,20/05/2026,19/06/2026,Active
BP01429,BACC00116,AST01590,ORD01590,Broadband,Annual,64.0,20/05/2026,20/06/2026,Active
BP01430,BACC00151,AST00230,ORD00230,FTTC Broadband,Quarterly,38.0,20/05/2026,18/08/2026,Active
BP01431,BACC00438,AST01388,ORD01388,SD-WAN,Quarterly,135.0,20/05/2026,20/06/2026,Active
BP01432,BACC00233,AST00796,ORD00796,FTTC Broadband,Quarterly,57.0,20/05/2026,18/08/2026,Active
BP01433,BACC00979,AST00069,ORD00069,Ethernet Circuit,Monthly,330.0,20/05/2026,18/08/2026,Inactive
BP01434,BACC00074,AST01026,ORD01026,Mobile Voice,Monthly,36.0,20/05/2026,18/08/2026,Inactive
BP01435,BACC00541,AST01488,ORD01488,SIP Trunk,Quarterly,28.0,20/05/2026,18/08/2026,Active
BP01436,BACC00182,AST01849,ORD01849,Cloud Voice,Monthly,14.25,20/05/2026,19/06/2026,Active
BP01437,BACC00538,AST00395,ORD00395,SD-WAN,Monthly,135.0,20/05/2026,20/06/2026,Active
BP01438,BACC00762,AST00608,ORD00608,PSTN Line,Quarterly,37.0,20/05/2026,19/06/2026,Active
BP01439,BACC00252,AST01973,ORD01973,SIP Trunk,Monthly,21.0,20/05/2026,18/08/2026,Active
BP01440,BACC00146,AST00218,ORD00218,SIP Trunk,Monthly,21.0,20/05/2026,19/06/2026,Active
BP01441,BACC00895,AST00082,ORD00082,Mobile Voice,Annual,26.4,20/05/2026,19/06/2026,Ceased
BP01442,BACC00340,AST01696,ORD01696,SD-WAN,Monthly,225.0,20/05/2026,18/08/2026,Active
BP01443,BACC00634,AST00902,ORD00902,Ethernet Circuit,Annual,220.0,20/05/2026,19/06/2026,Active
BP01444,BACC00367,AST01098,ORD01098,FTTC Broadband,Quarterly,57.0,20/05/2026,19/06/2026,Active
BP01445,BACC00441,AST01217,ORD01217,FTTC Broadband,Monthly,41.8,20/05/2026,19/06/2026,Inactive
BP01446,BACC00312,AST00092,ORD00092,FTTP Broadband,Quarterly,67.5,20/05/2026,18/08/2026,Active
BP01447,BACC00761,AST00433,ORD00433,PSTN Line,Annual,27.75,20/05/2026,20/06/2026,Active
BP01448,BACC00565,AST01658,ORD01658,Cloud Voice,Quarterly,10.45,20/05/2026,20/06/2026,Active
BP01449,BACC00684,AST01592,ORD01592,FTTC Broadband,Quarterly,47.5,20/05/2026,20/06/2026,Inactive
BP01450,BACC00265,AST00687,ORD00687,Broadband,Monthly,64.0,20/05/2026,20/06/2026,Inactive
BP01451,BACC00732,AST01772,ORD01772,PSTN Line,Quarterly,20.35,20/05/2026,20/06/2026,Active
BP01452,BACC00076,AST00201,ORD00201,SD-WAN,Annual,187.5,20/05/2026,18/08/2026,Active
BP01453,BACC00531,AST00692,ORD00692,Ethernet Circuit,Quarterly,220.0,20/05/2026,18/08/2026,Active
BP01454,BACC00288,AST01735,ORD01735,PSTN Line,Quarterly,23.12,20/05/2026,19/06/2026,Active
BP01455,BACC00096,AST00434,ORD00434,FTTC Broadband,Monthly,76.0,20/05/2026,18/08/2026,Active
BP01456,BACC00639,AST01376,ORD01376,PSTN Line,Quarterly,23.12,20/05/2026,18/08/2026,Active
BP01457,BACC00441,AST01517,ORD01517,SIP Trunk,Annual,15.4,20/05/2026,20/06/2026,Active
BP01458,BACC00254,AST00280,ORD00280,Ethernet Circuit,Monthly,275.0,20/05/2026,20/06/2026,Active
BP01459,BACC00661,AST01466,ORD01466,Cloud Voice,Monthly,14.25,20/05/2026,19/06/2026,Active
BP01460,BACC00601,AST01565,ORD01565,SIP Trunk,Monthly,17.5,20/05/2026,18/08/2026,Active
BP01461,BACC00206,AST01879,ORD01879,Broadband,Monthly,64.0,20/05/2026,20/06/2026,Active
BP01462,BACC00158,AST00215,ORD00215,Ethernet Circuit,Monthly,440.0,20/05/2026,19/06/2026,Active
BP01463,BACC00989,AST00847,ORD00847,Cloud Voice,Quarterly,11.88,20/05/2026,18/08/2026,Active
BP01464,BACC00811,AST00918,ORD00918,FTTP Broadband,Annual,90.0,20/05/2026,18/08/2026,Ceased
BP01465,BACC00830,AST00358,ORD00358,MPLS Circuit,Quarterly,180.0,20/05/2026,20/06/2026,Active
BP01466,BACC00400,AST01960,ORD01960,Broadband,Monthly,32.0,20/05/2026,20/06/2026,Active
BP01467,BACC00196,AST00766,ORD00766,SIP Trunk,Quarterly,15.4,20/05/2026,20/06/2026,Ceased
BP01468,BACC00018,AST01368,ORD01368,Cloud Voice,Monthly,10.45,20/05/2026,18/08/2026,Active
BP01469,BACC00505,AST00383,ORD00383,MPLS Circuit,Quarterly,225.0,20/05/2026,19/06/2026,Active
BP01470,BACC00865,AST01912,ORD01912,Cloud Voice,Annual,19.0,20/05/2026,18/08/2026,Active
BP01471,BACC00574,AST01362,ORD01362,FTTC Broadband,Quarterly,76.0,20/05/2026,20/06/2026,Active
BP01472,BACC00921,AST01443,ORD01443,Mobile Voice,Quarterly,24.0,20/05/2026,19/06/2026,Active
BP01473,BACC00797,AST00784,ORD00784,Cloud Voice,Quarterly,19.0,20/05/2026,18/08/2026,Active
BP01474,BACC00860,AST01351,ORD01351,Mobile Voice,Annual,30.0,20/05/2026,18/08/2026,Active
BP01475,BACC00636,AST00178,ORD00178,Cloud Voice,Annual,10.45,20/05/2026,18/08/2026,Active
BP01476,BACC00167,AST01452,ORD01452,PSTN Line,Annual,37.0,20/05/2026,20/06/2026,Ceased
BP01477,BACC00344,AST01722,ORD01722,SIP Trunk,Monthly,28.0,20/05/2026,19/06/2026,Ceased
BP01478,BACC00454,AST00104,ORD00104,SD-WAN,Monthly,187.5,20/05/2026,19/06/2026,Active
BP01479,BACC00264,AST00918,ORD00918,FTTP Broadband,Quarterly,40.5,20/05/2026,20/06/2026,Active
BP01480,BACC00140,AST00461,ORD00461,Ethernet Circuit,Monthly,242.0,20/05/2026,20/06/2026,Ceased
BP01481,BACC00517,AST01250,ORD01250,SIP Trunk,Annual,12.6,20/05/2026,19/06/2026,Active
BP01482,BACC00772,AST01105,ORD01105,MPLS Circuit,Quarterly,198.0,20/05/2026,19/06/2026,Active
BP01483,BACC00484,AST01447,ORD01447,Cloud Voice,Annual,8.55,20/05/2026,19/06/2026,Active
BP01484,BACC00252,AST00508,ORD00508,MPLS Circuit,Monthly,360.0,20/05/2026,20/06/2026,Active
BP01485,BACC00657,AST00412,ORD00412,Broadband,Quarterly,35.2,20/05/2026,20/06/2026,Active
BP01486,BACC00532,AST01613,ORD01613,MPLS Circuit,Annual,225.0,20/05/2026,19/06/2026,Inactive
BP01487,BACC00156,AST01839,ORD01839,SIP Trunk,Monthly,15.4,20/05/2026,19/06/2026,Active
BP01488,BACC00408,AST00610,ORD00610,Mobile Voice,Quarterly,26.4,20/05/2026,20/06/2026,Active
BP01489,BACC00323,AST00030,ORD00030,SD-WAN,Monthly,165.0,20/05/2026,18/08/2026,Inactive
BP01490,BACC00110,AST01714,ORD01714,Mobile Voice,Quarterly,36.0,20/05/2026,19/06/2026,Active
BP01491,BACC00746,AST01412,ORD01412,PSTN Line,Monthly,37.0,20/05/2026,20/06/2026,Ceased
BP01492,BACC00586,AST00626,ORD00626,MPLS Circuit,Monthly,162.0,20/05/2026,20/06/2026,Active
BP01493,BACC00085,AST01726,ORD01726,Cloud Voice,Annual,9.5,20/05/2026,20/06/2026,Active
BP01494,BACC00407,AST00571,ORD00571,SIP Trunk,Monthly,17.5,20/05/2026,20/06/2026,Active
BP01495,BACC00752,AST01785,ORD01785,FTTP Broadband,Quarterly,45.0,20/05/2026,18/08/2026,Active
BP01496,BACC00692,AST00596,ORD00596,Mobile Voice,Quarterly,26.4,20/05/2026,19/06/2026,Active
BP01497,BACC00565,AST01658,ORD01658,Cloud Voice,Monthly,10.45,20/05/2026,18/08/2026,Active
BP01498,BACC00006,AST01838,ORD01838,Mobile Voice,Monthly,36.0,20/05/2026,20/06/2026,Active
BP01499,BACC00121,AST00636,ORD00636,PSTN Line,Monthly,16.65,20/05/2026,20/06/2026,Active
BP01500,BACC00614,AST01725,ORD01725,Cloud Voice,Quarterly,10.45,20/05/2026,20/06/2026,Active
BP01501,BACC00588,AST00486,ORD00486,Cloud Voice,Annual,19.0,20/05/2026,18/08/2026,Active
BP01502,BACC00317,AST00233,ORD00233,Broadband,Annual,28.8,20/05/2026,20/06/2026,Active
